,101 FW,101 TC,101 TW,102 FC,102 FW,102 TC,102 TW,103 FC,103 FW,103 TC,103 TW,104 FC,104 FW,104 TC,104 TW,105 FC,105 FW,105 TC,105 TW,110 FC,110 FW,110 TC,110 TW,111 FC,111 FW,111 TC,111 TW,112 FC,112 FW,112 TC,112 TW,113 FC,113 FW,113 TC,113 TW,114 FC,114 FW,114 TC,114 TW,124 FC,124 FW,124 NB FC,124 TC,124 TW,125 FC,125 FW,125 TC,125 TW,126 FC,126 FW,126 TC,126 TW,127 FC,127 FW,127 TC,127 TW,128 FC,128 FW,128 TC,128 TW,101 FC,201 FC,201 FW,201 TC,201 TW,202 FC,202 FW,202 TC,202 TW,203 FC,203 FW,203 TC,203 TW,204 FC,204 FW,204 TC,204 TW,205 FC,205 FW,205 TC,205 TW,210 FC,210 FW,210 TC,210 TW,211 FC,211 FW,211 TC,211 TW,212 FC,212 FW,212 TC,212 TW,213 FC,213 FW,213 TC,213 TW,214 FC,214 FW,214 NB FW,214 TC,214 TW,215 FC,215 FW,215 TC,215 TW,216 FC,216 FW,216 TC,216 TW,217 FC,217 FW,217 TC,217 TW,218 FC,218 FW,218 TC,218 TW,219 FC,219 FW,219 TC,219 TW,226 FC,226 FW,226 TC,226 TW,227 FC,227 FW,227 TC,227 TW,228 FC,228 FW,228 TC,228 TW,229 FC,229 FW,229 TC,229 TW,230 FC,230 FW,230 TC,230 TW
TG 56:1+_424,-0.26763132,0.69365656,0.19697478,0.73884495,-0.07858414,0.4068243,-0.35707849,0.63439727,-0.12084972,0.57033797,0.48516106,1.04267585,-0.36320141,0.65469834,-0.0281906,0.34446055,-0.33109143,0.35886914,-0.27389563,0.36565547,-0.70691216,0.01221272,-0.58749848,-0.19721322,-0.48519073,0.09915879,-0.46979842,-0.0605721,-0.56961871,0.13537472,-0.276069,0.24356138,-0.32000988,0.04901829,-0.18885481,0.21237867,-0.31079506,0.14901096,-0.2966468,0.48701922,-0.6085595,0.60804354,0.35913272,-0.3611155,0.70526464,-0.29676032,0.29202756,-0.17480479,0.03565622,-0.63689919,0.30877952,-0.11596159,0.06898247,-0.03807332,0.2820683,-0.03641734,-0.53035562,-0.86753387,0.34738557,-0.7985239,0.49983115,0.75125544,-1.01915694,0.14179312,-0.22455384,0.52433888,-0.59377215,0.4927937,-0.21208444,0.75397948,-0.44022585,0.52477588,-0.48971938,0.20905505,-0.49797805,0.53801802,0.03566056,-0.15916018,-0.67875134,0.12452561,-0.54367503,0.40269109,-0.04232503,0.78198361,-0.68981147,0.03611871,-0.6281624,0.01737176,-0.48015171,0.35264518,-0.59095796,0.41515041,-0.41673316,0.92494203,-2.2757411,0.05723479,-0.91290971,0.15490276,-0.18236355,-1.91517709,0.75741646,0.1647006,0.28133824,-0.23886868,0.2951493,-0.12266504,1.02264919,-0.32124762,0.44290915,-0.36443348,0.68568586,-0.15750812,0.68442693,-0.09377212,0.77584788,-0.09846618,0.76458916,-0.02910262,0.29598106,-0.26436356,0.56107775,-0.44995462,0.69428309,-0.33515939,0.81580147,-0.24478144,0.21538191,-0.10276268,0.24794551,-0.17735731,0.35535087,-0.92281733,0.21207938,-0.84961235,1.00938627,-0.467089,0.7598468,-0.03122458,0.12814461,-0.68632968,0.43127991,-0.52233696
TG 56:2+_159,-0.366452358,0.45149769,0.017690863,0.671376919,0.446443444,0.428418797,-0.025278786,0.546834255,0.003668005,0.554976146,0.473654049,0.843858054,-0.105303221,0.609710993,0.031725777,0.601984736,-0.104446136,0.451507603,0.000836439,0.099399155,-1.005454353,-0.110228549,-0.515619352,-0.084423233,-0.485878353,0.209123822,-0.459936468,0.024828801,-0.46702344,0.09038496,-0.206568595,0.329211044,-0.356232899,0.024940798,-0.246585885,0.20063292,-0.408542891,0.013647634,-0.383095522,0.109784976,-0.884168052,0.586848931,-0.177727812,-0.726670054,0.77296601,-0.005173689,0.549353563,0.055298857,-0.128349291,-0.434827143,0.069387867,-0.071903263,0.354225103,0.302259865,0.503417838,0.304830013,-0.263881695,-0.72071813,0.014036092,-0.740158218,0.267432871,0.769799533,-1.404773333,0.17516043,-0.335976415,0.722282911,-0.683193292,0.669530264,-0.338230216,0.175852891,-0.494833271,0.561603143,-0.523822553,0.029099434,-0.621055332,0.333983958,-0.156431558,0.105089326,-0.529940628,0.278163785,-0.432014064,0.382273928,-0.19237125,0.736546022,-0.708575775,0.335244529,-0.621919934,0.226946305,-0.456577172,0.339880048,-0.680359096,0.308115712,-0.51656922,0.821141757,-1.333091022,0.129025233,-1.268177211,0.079935775,-0.012802294,-1.005676816,0.340837923,-0.012648871,0.463143079,-0.062255238,0.384270311,0.11549398,0.942891426,-0.12161617,0.689622511,-0.091762738,0.632101405,-0.158408533,0.447766188,-0.251654099,0.683870164,0.128673858,0.686977334,0.183629827,0.472982268,-0.274318895,0.695410296,-0.473059956,0.110617665,-0.732815457,0.244136659,-0.707767428,0.219480984,-0.336635701,0.265240118,-0.196269026,0.506370591,-0.711999232,0.24133947,-0.817269117,0.737903926,-0.751713576,0.575800228,-0.265639455,0.4525546,-0.702386836,0.641748999,-0.589475518
TG 56:3+_254,-0.124090362,0.781107313,0.325730001,0.960889285,0.595946408,0.692318043,0.04952855,0.549580312,-0.105873072,0.597825932,0.367747945,0.956764898,-0.102767366,0.546162936,0.038662823,0.60085926,0.131735411,0.532197858,0.181509721,-0.079833278,-1.138760839,-0.166762938,-0.37017378,0.200035438,-0.38185513,0.414818999,-0.270432717,0.05841593,-0.572395947,0.051689594,-0.375241037,-0.008621354,-0.664233614,-0.268155547,-0.504623851,0.061263691,-0.654204428,-0.130525964,-0.691829082,0.263645104,-0.976781205,0.699223813,-0.146334266,-0.761123608,0.841508355,0.020484479,0.387454948,0.053178634,-0.058974943,-0.375695508,0.105408615,0.059991851,0.425255809,0.479826699,0.613807717,0.435653882,-0.441908777,-0.921362794,-0.183666774,-1.05667474,0.597593876,0.918424053,-1.19516508,0.166681563,-0.18554558,0.858446596,-0.592416945,0.712012346,-0.281856005,0.240319394,-0.532716952,0.809518113,-0.59696164,-0.244381819,-0.715007104,0.117495239,-0.207070787,0.129498327,-0.364959738,0.180046354,-0.221235392,0.500805535,-0.08999941,0.878488492,-0.609311362,0.119677281,-0.800995793,-0.048994023,-0.654130509,0.368326283,-0.669663788,0.298727344,-0.575784294,1.053694179,-2.550463974,-0.171674348,-1.293978735,-0.1145016,-0.458836989,-0.606288695,0.330164928,-0.454974409,0.344000359,-0.179711413,0.222198687,-0.038067057,1.165903514,0.036297353,0.683742149,0.015590858,0.663928258,-0.183981977,0.450344143,-0.316155031,1.069099559,0.403583857,0.945141919,0.389555804,0.440834043,-0.400736533,0.457546922,-0.866883599,0.371305428,-0.764020719,0.432206492,-0.777798998,0.319474574,-0.321678685,0.068637361,0.037178299,0.356757615,-0.747460742,0.023003096,-0.83103044,0.963037205,-0.463051308,0.491438978,-0.087386467,0.478178273,-0.621324893,0.75156086,-0.57159001
TG 56:4+_676,0.245526186,0.965949408,0.519621044,1.117150939,0.920939645,0.874149686,0.391297086,0.430154576,-0.176463546,0.432194279,0.255246883,0.824566084,-0.067531189,0.466853575,0.046400159,0.518842788,0.117527265,0.398384721,0.199196224,-0.064702738,-1.332784988,0.009664755,-0.117364621,0.407595214,0.002564716,0.574733718,0.059382738,0.089368353,-1.35499718,0.132071737,-0.239109181,-0.080910853,-1.255179024,-0.224576312,-1.26567214,0.054819428,-1.252877224,-0.020123864,-1.373202043,0.30105908,-1.30876103,0.627197544,0.016170313,-1.236213155,0.770233888,-0.030692897,0.275347172,0.035045393,-0.123756125,-1.202816381,0.082733226,0.036755286,0.555434215,0.663565709,0.735126746,0.622683152,-1.335930613,-1.265255756,-0.122596504,-1.243400162,0.860283557,0.838392772,-1.431968108,0.181648897,-0.071264419,0.825266744,-0.151411265,0.800526416,0.080315174,0.416814858,-0.260142992,0.971430654,-1.307816321,-0.224222084,-1.334866061,0.118758718,-0.072495586,0.235293488,-0.133329217,0.271467974,0.0242454,0.488271132,0.132179349,0.850751221,-0.284283791,0.089816533,-1.416065449,0.00286655,-1.453329427,0.46455442,-1.259277148,0.482299699,-0.183337454,0.95225389,-1.306535925,-0.082212932,-1.252573728,-0.065403615,-0.291337684,-1.02343004,0.297104468,-0.29806747,0.273591383,-0.170468279,0.112013334,-0.07190949,1.142198026,0.10863756,0.547649384,0.083838534,0.57662297,-0.096272967,0.406108273,-0.127246073,1.216011649,0.50467261,0.9900836,0.552961449,0.368105947,-0.17703969,0.452876945,-1.330160512,0.566894964,-0.313110591,0.619399488,-0.329827992,0.333874454,-0.236568183,0.201009142,0.176546675,0.520019278,-1.331179466,0.010109574,-1.320914894,0.962926371,-0.119969105,0.501229088,0.147012611,0.562264288,-0.260825972,0.727054153,-0.340025144
TG 56:6+_454,0.137239062,0.25299687,0.155415668,0.030852979,-0.70758828,-0.359906626,-0.794246365,0.648698725,0.39239756,0.633356337,0.721208461,0.096875783,0.23416771,0.128925975,-0.24458887,0.396450328,-0.294585565,0.541744143,-0.009211153,-2.378317191,-0.521110228,0.180452787,-0.013801347,0.388984951,0.191710615,0.301505761,-0.050730675,0.475874394,0.248327142,0.785857569,0.538470699,0.194889058,0.304946341,0.38568019,0.008145605,0.33243367,0.340763269,0.671369848,0.391530558,0.240769961,0.134970338,0.336575462,0.498721156,0.187491407,-0.044163969,-0.628014041,-0.655890548,-2.126239424,0.141244545,0.18296468,0.367981273,0.266160459,0.259531534,0.206509555,0.465191858,0.086582501,0.21903662,0.012034191,0.528277256,-0.163298602,0.129502892,0.369213394,-1.031419839,-0.186849413,0.008536684,0.159536816,0.06852402,0.13390759,-0.343664088,0.533409027,0.390121161,-0.274726727,0.057298516,-0.398806569,-0.466089154,-0.12711216,-0.197384093,0.116323088,0.150276593,-0.04445128,0.110865317,0.313283157,0.236320366,0.391381529,-2.199802604,0.047526399,-0.52400075,-0.245443028,-0.37895175,-0.185810901,0.018816474,0.115980517,0.138194288,-0.061608463,-2.07427346,-0.248482301,-2.011076739,0.367069451,0.53371536,-1.742726207,0.791764222,0.581079533,0.466237922,0.553360146,0.606960753,0.533511253,0.269936838,0.226560097,0.132290305,0.11516503,0.396817646,0.011589809,0.444067532,0.117877413,0.787481598,0.306207416,0.719325618,0.572271826,0.284202331,0.39445216,-0.009812031,-0.442620394,0.440739781,-0.190513163,0.409425081,-0.18085571,-0.021269701,-0.03919204,-1.783028885,-0.204724842,-0.001120484,-0.368196469,-0.269114489,-0.423524387,0.084466149,-0.708589706,-0.162884032,-0.300804498,-0.01282002,-0.426100999,-0.086031939,-0.515331748
TG 56:8+_621,-1.322030062,0.609861335,-1.317428736,-0.099367709,-1.35669438,-1.361409714,-1.330204777,0.878966541,-0.025806944,0.743303351,0.63805849,0.389551657,0.255069564,0.590197044,0.046220745,0.835251115,-0.30476968,0.978429951,0.127661052,-0.280475198,-1.214122097,0.653567484,0.101897293,0.597236227,-1.174430305,0.611397596,-1.182652473,0.747971319,-0.086078174,0.959500413,0.316796955,0.618117376,-0.124561409,0.718278033,0.20842424,0.676106305,0.122125212,0.882470285,0.262547776,0.794034548,-0.259871071,0.639295579,0.992466414,0.003565601,-0.109400566,-1.304362349,-1.248633424,-1.230710146,0.471263467,-1.09516234,0.721298283,-0.010480304,0.640973772,-0.038661281,0.821044549,0.096438401,0.856305809,0.043845086,0.956020086,-0.202231384,0.441110123,0.760352932,-1.304905787,0.148587432,-0.047960849,0.282707921,-1.177201473,0.490267182,-0.011985487,0.809150301,0.040929355,0.250746163,0.046924793,0.168549579,-1.216026914,0.233319835,-1.235208177,0.551988121,-1.325789562,0.50251879,-0.122056429,0.388635531,0.033246784,0.633887551,-1.288203031,0.634637795,-1.290349734,0.197690383,-1.324458358,0.390836685,-1.146840392,0.746324713,0.193802559,0.157214459,-1.190096248,0.332859598,-1.14070479,0.540929447,0.173831301,-0.930973559,1.110025913,0.548161515,0.81340044,0.443963863,0.980051152,0.756505137,0.300870771,-1.305448712,0.419655479,-1.311387297,0.481320609,-0.243639592,0.616754831,-0.053849277,0.957089194,0.156334812,0.92891289,0.284842662,0.422059909,-0.066299758,0.358471279,-1.211719901,0.732573502,-1.236103581,0.72335293,-0.094945703,0.241408907,-0.212975673,0.293127033,0.087994928,0.36690725,-1.212652554,0.085968433,-1.203257349,0.390925068,-1.196336086,0.344106951,0.098960065,0.385754,-1.218799592,0.14905652,-1.235443945
TG 57:2+_1133,0.106470082,0.393002905,0.157486632,0.954262471,0.895623599,0.735428852,0.387141008,0.467342873,0.400311878,0.598982835,0.538267473,1.134309455,0.309610305,0.730049301,0.290963056,0.131822794,-0.001391905,0.031186852,-0.057900142,0.430154943,0.090013295,0.260256195,0.252905974,0.10780096,0.265576978,0.273787612,-1.034576384,-0.005380513,0.189746933,0.409082594,0.206095169,0.086556032,0.300123227,-1.139956023,-0.999108561,0.047539459,0.152505198,0.050285757,0.035439974,0.262413159,-1.045800086,0.459807131,-1.051015067,-0.967186489,0.779071096,0.135481043,0.392155735,0.079051683,-0.076786421,-0.930997353,-0.948083002,0.119059358,0.21253204,0.319895273,0.304813235,0.215936426,-1.075241262,-0.998657363,-0.942995068,-0.97497441,0.226322035,0.807013689,-1.179307969,0.390561028,0.31234259,0.774112784,0.119233751,0.502985746,0.010001775,0.294001357,0.250232141,0.576148475,0.103838149,-1.099637532,-1.074087706,0.123008036,0.059363944,-1.177723252,0.148990592,-1.061032727,0.009368274,0.362991443,0.365863002,0.52396692,-1.159534425,0.178117769,-0.031065683,0.011269281,0.04986682,-1.012318003,-0.992178882,-1.005266499,-1.061562106,1.052935738,-1.043388943,-0.882157751,-0.984914985,0.165949001,0.500670062,-0.73661172,0.548414059,0.332526445,0.49062131,0.326533243,0.242531185,0.227913032,1.213817602,0.29298513,0.386201307,0.122125123,0.727580322,0.317125628,0.499103019,0.320496825,0.818116648,0.435598649,0.540888064,0.518244404,0.618428293,0.392193684,0.492800219,-1.068988738,0.314634528,0.100495853,0.507580283,0.167954858,0.244681699,0.229298412,-0.773904108,-1.113834133,0.247667583,-1.070092884,0.169577355,-1.058970114,0.738538774,-1.050776171,0.301770182,-1.104800105,0.20374,-1.077370209,0.456962723,-1.097074993
TG 57:3+_727,-0.23062579,0.281446259,-0.059534638,1.224630169,1.4547846,1.23924554,1.056534176,0.225137245,-0.026889528,0.342566921,0.145561823,0.813534943,0.059429848,0.489231758,0.081491943,-0.057821249,-0.095974505,-0.093643965,-0.071130729,-0.004653074,-0.188354562,-0.056714552,0.072582696,0.422843438,0.171163457,0.626888124,0.14451296,-0.029312438,-0.125213673,0.224442575,-0.088414292,-0.12078546,0.038596921,-0.134571555,-0.136021899,0.011123041,-0.221454571,-0.038225206,-0.255470616,0.095742321,-2.012554431,0.105055396,-0.268171416,-0.483379402,0.476377307,0.036119407,0.159388437,-0.136864442,-0.328178712,-0.369305469,-0.104955775,-0.194392988,0.023926159,0.175056331,0.124984366,-0.018570027,-0.473203445,-0.365835364,-1.880289286,-0.279279784,0.026792733,0.679977787,-0.624260632,0.324237136,0.260703135,0.552638293,-0.18629446,0.342717464,-0.340339157,0.117225769,0.045317203,0.738945984,0.036894873,-0.226836174,-0.232599339,-0.187447145,-0.232282719,-0.182338169,-0.214891968,-0.207467605,-0.223963325,0.115724634,0.185368903,0.281659227,-0.437877504,0.070501949,-0.280002494,-0.049214968,-0.405843183,0.024412704,-0.166388326,-0.056042713,-0.229932345,0.679288713,-0.473306727,0.060684408,-1.934221876,-0.100153033,0.047728254,-0.18826495,0.244449832,-0.190444539,0.369793269,0.114138667,0.042975624,-0.0536315,0.911313362,0.014154239,0.139533257,0.017973165,0.516773659,0.129833467,0.327113811,0.035366765,0.711645391,0.298009653,0.417505514,0.376622555,0.43814638,0.108476197,0.394224354,-0.321215299,0.346832327,-0.118705257,0.37718961,-0.086510489,0.11422933,-0.029567248,-0.130155148,-0.226145852,0.162576149,-0.264998763,-2.051840009,-0.350896036,0.362710481,-0.581563312,-0.021180369,-0.575690428,0.020220367,-0.462171387,0.351456651,-0.66200412
TG 57:5+_1017,0.263447087,0.198147962,0.258074721,-1.347940164,-1.28599346,-1.291419517,-1.255511613,0.425002085,0.525804374,0.484366559,0.613967467,-1.405087822,0.405746432,0.184576969,-0.043590796,0.409216794,-1.164137727,0.417126787,0.087505749,-1.367725227,-1.121941318,0.145913365,-0.133097119,0.464984827,0.30239159,0.287975989,0.189718028,0.426557937,0.226011228,0.633645959,0.467594068,0.336794685,0.414401381,0.409462404,0.226430523,0.385528518,0.505413589,0.688487498,0.533264138,0.4594104,0.225829716,0.286472542,0.59753951,0.244098732,-1.37885229,-1.225775125,-1.161650627,-1.141027703,0.171646562,0.145500337,0.532910312,0.226831442,0.177474131,0.011246738,0.243633551,0.011717109,0.428734767,0.242147137,0.529402562,0.159212833,0.146487342,0.260350542,-1.226400444,0.192763374,0.207512348,0.130255885,0.298820703,0.280181192,0.09885,0.622862043,0.572087852,-1.038426951,0.427355138,0.213496853,-1.124133011,0.235357814,0.036134364,0.428925966,0.300765229,0.370613914,0.241470271,0.39307284,0.402956433,0.36346271,-1.207181144,0.328567022,-0.003864726,0.217003529,0.031206526,0.305022713,0.437593768,0.488893385,0.558314126,-1.566653534,-1.094297232,0.273335391,-1.037468575,0.56339188,0.607436147,-0.796168179,-1.464239247,-1.382886957,0.597550241,0.73416598,0.693768912,0.664188863,-1.510991455,0.33436842,0.338384447,0.347114092,0.343520486,0.263631301,0.496716295,0.338704665,0.485016426,0.319323788,0.576801828,0.528230834,0.466773387,0.617163662,0.302007243,0.075808242,0.53610722,0.221034843,0.55980305,0.246783973,0.201940707,0.195340611,-0.832407528,0.103235837,-0.026732406,-1.120250455,-1.126317481,-1.109440321,-0.137147415,-1.101476741,-0.919372582,0.020658312,0.224032835,-0.057396656,-1.250616482,-0.020470856
TG 58:2+_491,-0.41087427,0.34909539,-0.08919003,1.13258695,0.69677165,0.85620232,0.1503234,0.62084775,0.01284356,0.58074075,0.43091457,1.3264312,-0.10062112,0.82991763,0.12424631,0.08624518,-0.3813694,0.05444552,-0.34928944,0.62362103,-0.28782693,0.12323203,-0.11995514,-0.10146913,-0.21680281,0.22267035,-0.24163112,-0.22194383,-0.23293564,0.34675071,-0.08953454,0.05355059,-0.09244687,-0.13683659,-0.25614901,0.04247877,-0.27724558,-0.11071225,-0.27317609,0.2563067,-0.54607829,0.65348267,-0.1772797,-0.45949796,0.90881601,-0.12609049,0.41803959,-0.10312791,-0.15209038,-0.49094484,-0.02928538,-0.17341669,-0.01493071,0.05673502,0.18452171,-0.04310261,-0.44985991,-0.48209906,0.03391355,-0.41881524,0.05275308,0.83861608,-1.04490049,0.2541081,-0.1102924,0.6789555,-0.32260648,0.49058779,-0.40834412,0.76977321,-0.19989279,0.83333056,-0.34106381,-0.26508791,-0.51831612,0.11212732,-0.24657326,-0.29364943,-0.35581567,-0.16016827,-0.32428766,0.34202552,-0.03886179,0.78464377,-0.66908468,0.02596845,-0.43173497,-0.16123771,-0.31258194,0.09778667,-0.4347052,0.0328897,-0.44171177,1.09656165,-2.18349273,-0.21256132,-2.11449634,-0.04636312,0.08344944,-1.82151402,0.59682979,0.10524911,0.28487284,-0.12252016,0.15341634,-0.16752127,1.26272889,-0.14592002,0.28942743,-0.24029584,0.66224073,-0.17313538,0.50375401,-0.13275585,0.77843004,0.03459478,0.76990921,0.09022038,0.40119907,-0.04059946,0.47122767,-0.55239068,0.29587815,-0.26162393,0.50625102,-0.26882574,0.02981374,-0.16752973,-0.0610169,-0.32408824,0.39225318,-0.63253804,0.20353423,-0.55025601,0.92475719,-0.69336693,0.4870763,-0.38765882,0.06342162,-0.7668246,0.47405856,-0.64561147
TG 58:3+_261,-0.691723189,0.261700424,-0.221398754,1.278921341,1.269754976,1.284134708,0.830427321,0.363872883,-0.263191274,0.329746022,0.1034202,0.834275233,-0.255435145,0.67615217,-0.055010942,0.308446255,-0.381639466,0.270083761,-0.443630846,0.438296394,-0.365184216,0.088833155,-0.289062669,0.294141588,-0.269950922,0.665614419,-0.130620549,-0.051389447,-0.535440437,0.337359613,-0.282625001,0.165011959,-0.428733006,-0.103618229,-0.214098723,0.214538385,-0.495480864,0.010523543,-0.582714205,-0.043378113,-1.051975537,0.283454749,-0.207275303,-0.845063521,0.676474742,-0.180315095,0.53292535,-0.15585048,-0.168272751,-0.680276214,0.080235721,-0.361959471,0.224001669,-0.062319486,0.275526784,-0.117363444,-0.230488693,-0.535942587,0.074613953,-0.682508147,0.003999866,0.698409152,-0.959811091,0.408147574,-0.186496153,0.548793542,-0.622713653,0.598420587,-0.158338823,0.451217273,-0.336937549,1.090652223,-0.325304211,0.02815576,-0.648848668,0.225722381,-0.399134531,-0.012613876,-0.593839069,0.162284169,-0.525166998,0.292532676,-0.353745967,0.697697529,-0.360369176,0.321185133,-0.545389862,0.184440988,-0.439346899,0.311881849,-0.647973592,0.265007315,-0.513299435,0.682501397,-0.847108279,0.318455299,-0.811293038,-0.053032646,-0.246833607,-0.630385848,0.392895415,-0.096166154,0.367029858,-0.258676658,0.393169233,0.070452464,0.965931333,-0.442662618,0.446607357,-0.325399228,0.537968092,-0.485238183,0.516351489,-0.328372357,0.618583499,-0.07353123,0.650033083,-0.045242527,0.422256675,-0.435251309,0.697809849,-0.08991541,0.148287892,-0.779819579,0.438702517,-0.636295562,0.202548369,-0.395938692,0.272767037,-0.156420638,0.58347313,-0.485724638,0.332469617,-0.53616748,0.588569112,-0.726910002,0.474601347,-0.188342412,0.246441228,-0.713486332,0.597574001,-0.625033925
TG 58:5+_660,0.255496406,0.242002877,0.268475672,-1.662287924,-1.601521248,-1.606843903,-1.571620412,0.604554811,0.470332929,0.61055274,0.629119056,-1.718347977,0.34044252,0.186004089,-0.092696436,0.401021059,-0.294571508,0.51306412,0.045763332,-1.681696329,-0.325765938,0.126463831,-0.20411659,0.382924732,0.256552135,0.289770583,0.043603712,0.477208022,0.200555428,0.670343588,0.47394573,0.274493528,0.406851829,0.426496302,0.117246152,0.416230776,0.463964841,0.687950086,0.490516125,0.529647527,0.127235697,0.349778338,0.702566404,0.259064019,-1.692611615,-1.54245093,-1.479549735,-0.409868967,0.242583587,0.161257899,0.538855844,0.308461953,0.199588825,0.050144562,0.348270827,0.002475466,0.468253475,0.203188771,0.621275131,0.162295716,0.104070135,0.282891472,-1.543064324,0.036630184,0.057843925,0.151181196,0.149771545,0.213984243,-0.000311116,0.644659465,0.470706617,-1.358678656,0.400410785,0.01480026,-0.211878716,0.167036553,-0.020488444,0.346599669,0.242293972,0.252257793,0.194416251,0.305331894,0.326471864,0.393321444,-1.524211586,0.241094644,-0.174467558,0.061651245,-0.099936841,0.202955176,0.265564186,0.448035825,0.419001004,-1.876845827,-1.413481991,0.098048477,-1.357738585,0.569366098,0.524473941,-1.121049835,-1.776374881,0.628321801,0.58062297,0.611166936,0.693172014,0.610208469,-1.822239316,0.232759265,0.282643583,0.169877284,0.337878408,0.139661861,0.465430609,0.190942774,0.583942183,0.261258508,0.645997825,0.473741962,0.392500499,0.475464396,0.218844972,-0.057191741,0.408894569,0.051845224,0.388316169,0.10077234,0.121924778,0.109167104,0.007248517,0.053024181,-0.044640602,-0.272380207,-0.283183308,-0.360623568,0.014443329,-1.420524425,0.059549655,-0.100472163,0.17580031,-0.166142703,-0.127474819,-0.099832683
